id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
871,539,Visa,Debit,4.23603E+15,feb-20,721,YES,1,"$4,087",ene-20,2020,No
3648,40,Amex,Credit,3.89912E+14,sep-23,269,YES,2,"$8,200",jul-98,2011,No
2437,40,Visa,Debit,4.29951E+15,sep-21,579,YES,2,"$1,462",abr-02,2013,No
1289,40,Visa,Debit (Prepaid),4.56931E+15,jul-21,990,YES,2,$58,feb-11,2011,No
2011,40,Mastercard,Debit,5.48834E+15,mar-11,880,YES,2,$142,mar-99,2014,No
4400,1,Visa,Debit,4.84349E+15,ene-17,625,YES,1,"$18,105",ago-12,2012,No
3682,1,Visa,Credit,4.41751E+15,abr-14,84,YES,1,"$10,900",jul-02,2013,No
4652,1,Visa,Credit,4.41992E+15,dic-21,1,NO,1,"$12,800",sep-07,2011,No
288,272,Visa,Debit,4.05805E+15,mar-20,102,YES,1,"$2,670",ene-11,2011,No
3120,272,Mastercard,Credit,5.8735E+15,oct-18,162,YES,2,"$14,700",may-12,2012,No
626,272,Mastercard,Debit (Prepaid),5.80814E+15,jul-23,131,YES,1,$100,ene-20,2020,No
627,521,Mastercard,Debit,5.35171E+15,dic-21,895,YES,2,"$1,680",ene-20,2020,No
4890,988,Visa,Debit,4.57414E+15,ago-16,627,YES,1,"$18,579",sep-15,2015,No
3935,988,Mastercard,Credit,5.5956E+15,sep-21,15,YES,1,"$13,200",jul-10,2010,No
1422,988,Amex,Credit,3.81187E+14,abr-23,440,YES,2,"$1,900",feb-20,2020,No
4384,988,Visa,Credit,4.84447E+15,jul-24,601,YES,2,"$17,100",ago-11,2011,No
3158,660,Visa,Debit,4.52254E+15,oct-15,832,NO,1,"$16,820",may-14,2014,No
5185,660,Amex,Credit,3.40489E+14,feb-22,91,YES,1,"$12,000",oct-10,2014,No
2343,1381,Mastercard,Debit,5.93615E+15,oct-18,616,YES,1,"$21,357",mar-15,2015,No
3738,1381,Mastercard,Debit,5.3829E+15,nov-22,543,YES,1,"$22,964",jul-05,2011,No
628,1381,Mastercard,Debit,5.06383E+15,dic-24,954,YES,1,"$16,769",ene-20,2020,No
5635,1381,Visa,Credit,4.67702E+15,jun-16,438,YES,1,"$10,100",nov-10,2010,No
2722,184,Visa,Debit,4.26607E+15,dic-24,345,YES,1,"$20,773",abr-13,2013,No
2475,184,Amex,Credit,3.37715E+14,ene-22,540,YES,1,"$15,300",abr-05,2012,No
3936,184,Mastercard,Debit,5.75806E+15,ene-23,365,YES,2,"$11,160",jul-10,2010,No
3211,184,Mastercard,Debit (Prepaid),5.27986E+15,dic-22,265,YES,2,$110,jun-99,2017,No
4800,184,Visa,Debit,4.76241E+15,jun-24,115,YES,2,"$8,766",sep-10,2020,No
4935,184,Mastercard,Debit (Prepaid),5.23137E+15,ene-21,156,YES,2,$95,oct-98,2012,No
4701,1183,Visa,Credit,4.98525E+15,nov-20,814,YES,2,"$9,100",sep-08,2015,No
4727,1183,Mastercard,Debit,5.9834E+15,oct-10,300,YES,2,"$15,441",sep-09,2009,No
2858,1183,Mastercard,Debit,5.38221E+15,abr-19,291,YES,2,"$12,021",may-04,2014,No
4211,1183,Mastercard,Debit,5.6629E+15,may-23,180,YES,1,"$8,887",ago-07,2014,No
2279,905,Mastercard,Debit (Prepaid),5.34208E+15,may-23,335,YES,1,$77,mar-11,2011,No
5053,905,Mastercard,Credit,5.95798E+15,jul-24,963,YES,1,"$22,500",oct-06,2008,No
5087,905,Mastercard,Debit,5.93219E+15,feb-10,963,YES,1,"$19,600",oct-07,2015,No
4329,905,Mastercard,Debit,5.16667E+15,sep-20,693,YES,2,"$40,019",ago-10,2017,No
53,905,Mastercard,Debit,5.36073E+15,dic-23,898,NO,2,"$64,321",ene-04,2007,No
3587,419,Visa,Debit,4.29899E+15,mar-20,757,YES,1,"$16,731",jun-14,2014,No
3854,419,Mastercard,Credit,5.39877E+15,jun-22,391,YES,2,"$8,800",jul-08,2008,No
3792,419,Visa,Debit,4.51491E+15,jul-19,398,YES,1,"$12,764",jul-06,2009,No
4111,419,Visa,Debit,4.22474E+15,feb-22,580,NO,1,"$7,943",ago-02,2005,No
3284,419,Visa,Debit,4.58061E+15,ene-07,312,YES,2,"$18,089",jun-04,2009,No
433,239,Discover,Credit,6.64082E+15,ene-20,41,YES,1,"$13,800",ene-20,2020,No
872,239,Visa,Debit,4.80819E+15,feb-20,6,YES,2,"$20,134",ene-20,2020,No
629,239,Mastercard,Debit (Prepaid),5.67512E+15,mar-21,779,YES,2,$55,ene-20,2020,No
630,239,Mastercard,Debit,5.59511E+15,feb-20,994,YES,2,"$9,279",ene-20,2020,No
1664,239,Mastercard,Debit,5.61538E+15,ago-21,586,NO,2,"$21,449",feb-20,2020,No
5230,1241,Discover,Credit,6.6944E+15,dic-11,712,YES,1,"$16,500",oct-11,2011,No
3501,1241,Visa,Debit,4.61798E+15,mar-23,469,YES,2,"$9,335",jun-10,2010,No
3724,1241,Visa,Debit,4.04193E+15,abr-23,622,YES,2,"$14,079",jul-04,2015,No
1928,383,Visa,Debit,4.44835E+15,feb-20,333,YES,1,"$10,367",feb-20,2020,No
3686,383,Amex,Credit,3.29375E+14,may-24,926,YES,1,"$8,200",jul-03,2012,No
1092,383,Mastercard,Debit,5.93263E+15,jun-20,709,YES,2,"$13,350",feb-06,2011,No
985,1816,Amex,Credit,3.46838E+14,nov-20,335,YES,1,"$10,200",feb-01,2011,No
182,1816,Visa,Debit,4.6464E+15,abr-15,115,YES,1,"$22,648",ene-08,2015,No
275,1501,Mastercard,Debit,5.36524E+15,mar-20,523,NO,1,"$17,717",ene-11,2011,No
3683,1501,Visa,Credit,4.84111E+15,feb-14,91,YES,1,"$8,300",jul-02,2013,No
3872,1501,Visa,Debit,4.984E+15,ene-09,204,YES,2,"$25,719",jul-08,2010,No
3855,497,Mastercard,Credit,5.30138E+15,sep-22,114,YES,1,"$13,200",jul-08,2017,No
3198,497,Visa,Credit,4.62745E+15,mar-19,306,YES,2,"$12,500",may-17,2017,No
3879,497,Amex,Credit,3.1407E+14,oct-19,760,YES,1,"$15,400",jul-09,2017,No
1452,497,Discover,Credit,6.74363E+15,feb-20,577,YES,2,"$13,900",feb-20,2020,No
2829,497,Mastercard,Debit,5.01909E+15,mar-20,735,YES,1,"$16,681",may-02,2011,No
3452,497,Visa,Credit,4.99517E+15,jul-24,745,YES,1,"$11,800",jun-09,2012,No
873,893,Visa,Debit (Prepaid),4.09355E+15,sep-21,874,YES,1,$57,ene-20,2020,No
1665,893,Mastercard,Debit,5.36957E+15,abr-21,867,YES,2,"$10,573",feb-20,2020,No
1929,893,Visa,Debit,4.03901E+15,abr-22,99,YES,1,"$17,499",feb-20,2020,No
5862,44,Mastercard,Debit,5.86704E+15,sep-20,272,YES,1,"$20,015",dic-06,2006,No
2932,44,Mastercard,Debit,5.33673E+15,oct-20,773,YES,2,"$9,707",may-07,2009,No
5748,44,Mastercard,Credit,5.38404E+15,may-22,151,YES,2,"$3,400",dic-92,2007,No
4401,661,Amex,Credit,3.46401E+14,jul-23,552,YES,1,"$5,300",ago-13,2013,No
5710,661,Mastercard,Debit,5.74278E+15,mar-18,376,YES,2,"$22,789",nov-15,2015,No
1345,661,Mastercard,Debit,5.46889E+15,mar-24,110,YES,2,"$13,193",feb-14,2014,No
3731,939,Discover,Credit,6.32979E+15,sep-23,617,YES,1,"$1,700",jul-05,2010,No
2028,939,Visa,Credit,4.13942E+15,dic-17,782,YES,1,"$9,000",mar-01,2009,No
276,947,Mastercard,Debit (Prepaid),5.33724E+15,jul-20,389,YES,2,$79,ene-11,2011,No
5534,947,Mastercard,Debit (Prepaid),5.90924E+15,ene-19,964,YES,1,$87,nov-08,2008,No
2620,947,Visa,Debit,4.8123E+15,nov-17,113,YES,2,"$11,254",abr-09,2009,No
2552,947,Visa,Debit,4.00567E+15,mar-23,434,NO,1,"$11,344",abr-07,2007,No
75,1749,Mastercard,Debit (Prepaid),5.5359E+15,feb-20,480,NO,1,$50,ene-05,2013,No
229,1749,Mastercard,Debit,5.79388E+15,jun-19,784,YES,2,"$1,213",ene-10,2010,No
3551,385,Mastercard,Debit,5.39959E+15,ago-23,813,NO,1,"$29,219",jun-12,2012,No
1321,385,Mastercard,Debit,5.49476E+15,mar-20,915,YES,1,"$17,907",feb-13,2013,No
2289,385,Visa,Debit,4.87442E+15,oct-23,768,YES,2,"$24,298",mar-11,2011,No
5124,385,Mastercard,Credit,5.7858E+15,jul-23,527,YES,1,"$11,700",oct-08,2011,No
973,385,Visa,Debit,4.14583E+15,jul-03,790,YES,2,"$16,227",feb-99,2015,No
2871,385,Visa,Debit,4.57367E+15,dic-21,611,YES,2,"$7,495",may-04,2005,No
1290,385,Visa,Debit,4.97254E+15,mar-20,383,YES,2,"$2,210",feb-11,2014,No
874,67,Visa,Credit,4.07286E+15,jun-22,889,YES,2,"$17,300",ene-20,2020,No
1666,67,Mastercard,Debit,5.11856E+15,ago-21,568,YES,2,"$3,334",feb-20,2020,No
1226,1298,Mastercard,Debit,5.81815E+15,feb-24,296,NO,2,"$10,040",feb-10,2010,No
5221,1298,Visa,Credit,4.6578E+15,jun-24,703,YES,2,"$8,500",oct-10,2018,No
2386,913,Mastercard,Debit,5.71476E+15,sep-20,805,YES,1,"$11,646",mar-19,2019,No
3110,913,Visa,Credit,4.52654E+15,mar-20,180,YES,1,"$6,900",may-11,2011,No
5899,913,Mastercard,Debit,5.98638E+15,oct-14,786,YES,2,"$8,230",dic-07,2014,No
2933,1634,Mastercard,Credit,5.72085E+15,nov-23,885,YES,1,"$4,400",may-07,2014,No
2464,1634,Mastercard,Debit,5.52444E+15,jul-20,697,YES,2,"$8,638",abr-04,2014,No
2245,1634,Discover,Credit,6.26803E+15,sep-20,717,YES,2,"$4,700",mar-10,2011,No
4743,1634,Visa,Credit,4.2033E+15,ene-24,367,YES,2,"$4,100",sep-09,2009,No
1071,804,Visa,Credit,4.30204E+15,nov-20,699,YES,1,"$8,900",feb-05,2010,No
5986,804,Visa,Debit,4.0391E+15,abr-17,14,YES,1,"$3,905",dic-09,2010,No
17,804,Visa,Debit,4.21405E+15,jul-22,799,YES,2,"$18,744",ene-00,2010,No
213,804,Visa,Credit,4.10868E+15,ago-12,988,NO,2,"$5,400",ene-09,2011,No
2553,804,Visa,Debit,4.5548E+15,nov-11,867,NO,1,"$14,507",abr-07,2010,No
3602,1703,Visa,Credit,4.56288E+15,feb-20,630,YES,2,"$8,700",jun-15,2015,No
2969,1703,Mastercard,Credit,5.74561E+15,jun-22,753,YES,2,"$10,600",may-08,2019,No
6078,1741,Visa,Debit,4.92124E+15,oct-23,631,YES,1,"$11,510",dic-12,2012,No
5571,1741,Mastercard,Debit,5.42722E+15,jun-13,962,YES,1,"$15,765",nov-09,2009,No
3025,1741,Visa,Debit (Prepaid),4.14889E+15,feb-23,546,YES,1,$56,may-09,2010,No
1097,1741,Visa,Credit,4.32855E+15,dic-21,102,YES,1,"$7,300",feb-06,2013,No
1360,1741,Visa,Credit,4.23876E+15,dic-22,551,YES,2,"$8,500",feb-15,2015,No
3037,1741,Amex,Credit,3.45841E+14,ago-14,854,YES,1,"$7,500",may-10,2011,No
2595,1741,Amex,Credit,3.76643E+14,abr-22,75,YES,2,"$5,900",abr-09,2009,No
2235,1741,Visa,Credit,4.27386E+15,nov-21,246,YES,1,"$13,600",mar-09,2013,No
5465,1741,Mastercard,Credit,5.95555E+15,ene-24,860,YES,2,"$10,700",nov-06,2010,No
4504,766,Mastercard,Debit,5.98169E+15,abr-23,148,NO,1,"$6,424",sep-00,2012,No
4499,766,Visa,Debit,4.09334E+15,ago-20,907,YES,2,"$14,248",sep-99,2010,No
2356,766,Mastercard,Credit,5.34148E+15,jun-16,222,YES,2,"$5,400",mar-16,2016,No
3811,472,Mastercard,Debit,5.69496E+15,nov-23,837,YES,2,"$13,448",jul-07,2011,No
3007,472,Mastercard,Debit (Prepaid),5.76159E+15,ene-20,590,YES,2,$44,may-09,2013,No
3826,472,Visa,Credit,4.95656E+15,feb-20,521,YES,2,"$11,300",jul-07,2007,No
4307,472,Visa,Debit,4.94605E+15,nov-12,975,YES,1,"$30,622",ago-09,2009,No
2970,366,Mastercard,Debit,5.8878E+15,ago-09,708,YES,2,"$12,241",may-08,2008,No
5258,366,Mastercard,Credit,5.64201E+15,ago-18,823,YES,2,"$6,200",oct-12,2012,No
986,366,Discover,Credit,6.06646E+15,ago-23,653,YES,1,"$9,500",feb-01,2014,No
4812,366,Mastercard,Debit,5.93616E+15,jun-12,407,YES,2,"$23,042",sep-11,2013,No
2934,366,Mastercard,Debit,5.89725E+15,feb-21,103,YES,2,"$19,019",may-07,2011,No
5846,366,Visa,Credit,4.96083E+15,nov-20,947,NO,2,"$2,200",dic-05,2008,No
1072,366,Visa,Credit,4.92939E+15,oct-21,648,YES,1,"$13,700",feb-05,2012,No
875,1205,Visa,Credit,4.26574E+15,mar-23,740,NO,2,"$13,500",ene-20,2020,No
631,1205,Mastercard,Credit,5.31892E+15,mar-21,389,YES,2,"$7,800",ene-20,2020,No
1423,1205,Amex,Credit,3.58973E+14,jun-24,874,YES,1,"$13,300",feb-20,2020,No
1667,1205,Mastercard,Debit,5.44378E+15,sep-20,232,YES,1,"$24,665",feb-20,2020,No
1668,1205,Mastercard,Debit,5.49372E+15,abr-23,704,YES,2,"$28,648",feb-20,2020,No
1078,1705,Discover,Credit,6.83505E+15,jun-24,658,YES,1,"$7,000",feb-06,2019,No
4628,1705,Visa,Debit,4.758E+15,dic-10,604,YES,1,"$1,324",sep-06,2013,No
6009,1705,Mastercard,Debit,5.15164E+15,nov-17,999,YES,2,"$8,950",dic-10,2018,No
876,626,Visa,Debit,4.88737E+15,ene-20,756,YES,2,"$43,186",ene-20,2020,No
1669,626,Mastercard,Debit,5.73911E+15,dic-22,372,YES,1,"$56,434",feb-20,2020,No
3753,1638,Discover,Credit,6.78438E+15,oct-20,364,NO,2,"$10,000",jul-06,2008,No
4956,1638,Mastercard,Credit,5.99798E+15,jul-24,645,YES,1,"$21,300",oct-01,2015,No
4296,1638,Mastercard,Debit,5.44531E+15,oct-21,190,YES,1,"$18,281",ago-09,2009,No
4728,1638,Mastercard,Debit,5.94966E+15,may-20,808,YES,2,"$13,297",sep-09,2011,No
3856,1638,Mastercard,Debit,5.65804E+15,oct-24,549,YES,2,"$3,485",jul-08,2011,No
5572,1953,Mastercard,Debit (Prepaid),5.2958E+15,abr-20,135,YES,2,$54,nov-09,2009,No
1424,1953,Amex,Credit,3.02032E+14,nov-20,654,YES,2,"$9,900",feb-20,2020,No
1670,1953,Mastercard,Debit,5.39896E+15,jul-20,114,YES,1,"$8,257",feb-20,2020,No
5937,1771,Mastercard,Debit,5.45727E+15,jul-23,138,YES,1,"$29,078",dic-08,2009,No
2607,1771,Mastercard,Debit (Prepaid),5.5796E+15,abr-24,50,YES,2,$59,abr-09,2009,No
3098,1771,Mastercard,Debit,5.15436E+15,mar-22,153,YES,1,"$27,534",may-11,2011,No
5847,931,Visa,Debit,4.36522E+15,may-22,190,YES,2,"$21,652",dic-05,2012,No
2699,1190,Mastercard,Debit,5.71469E+15,jul-20,319,YES,2,"$19,919",abr-12,2012,No
5358,1190,Mastercard,Debit,5.98868E+15,nov-22,66,YES,2,"$24,272",nov-99,2011,No
1671,1190,Mastercard,Debit,5.94467E+15,ago-24,993,NO,1,"$23,805",feb-20,2020,No
1201,1190,Amex,Credit,3.47183E+14,jul-12,755,YES,2,"$13,800",feb-10,2010,No
5771,1190,Mastercard,Debit (Prepaid),5.12742E+15,oct-20,947,NO,2,$27,dic-01,2017,No
4508,1190,Visa,Debit,4.22748E+15,jul-22,795,YES,2,"$4,653",sep-00,2007,No
632,1190,Mastercard,Credit,5.11683E+15,feb-20,635,YES,2,"$9,900",ene-20,2020,No
1227,371,Mastercard,Debit (Prepaid),5.13891E+15,jul-24,348,YES,2,$34,feb-10,2011,No
5495,371,Mastercard,Debit,5.37942E+15,ene-16,683,YES,2,"$11,861",nov-07,2013,No
3453,371,Visa,Debit,4.17564E+15,feb-22,790,YES,2,"$27,382",jun-09,2014,No
3134,371,Mastercard,Credit,5.931E+15,dic-18,471,YES,2,"$27,600",may-13,2013,No
2989,1404,Visa,Debit,4.84742E+15,feb-20,326,YES,2,"$4,906",may-08,2008,No
4555,1404,Mastercard,Debit,5.9526E+15,may-20,895,YES,2,"$1,993",sep-04,2014,No
1425,1970,Amex,Credit,3.55173E+14,feb-20,172,YES,1,"$14,800",feb-20,2020,No
1672,1970,Mastercard,Debit,5.06231E+15,mar-23,742,YES,2,"$2,593",feb-20,2020,No
2411,1364,Visa,Credit,4.69621E+15,sep-21,52,YES,2,$0,abr-00,2011,No
54,1364,Mastercard,Debit,5.67393E+15,jul-16,821,YES,2,$0,ene-04,2008,No
3812,327,Mastercard,Credit,5.03526E+15,may-09,456,YES,1,"$14,900",jul-07,2008,No
4170,327,Visa,Debit,4.78329E+15,mar-22,215,YES,2,"$15,720",ago-05,2011,No
3062,327,Mastercard,Debit,5.68354E+15,jul-20,750,YES,2,"$9,165",may-10,2010,No
3063,327,Mastercard,Debit,5.91174E+15,jun-21,479,YES,2,"$13,322",may-10,2010,No
5512,327,Visa,Debit,4.71121E+15,jul-23,641,YES,2,"$11,528",nov-07,2013,No
407,1337,Amex,Credit,3.72012E+14,dic-22,533,YES,1,"$9,600",ene-20,2020,No
1673,1337,Mastercard,Debit,5.98052E+15,feb-20,92,YES,2,"$13,573",feb-20,2020,No
877,594,Visa,Debit,4.68917E+15,may-22,44,YES,1,"$11,608",ene-20,2020,No
1674,594,Mastercard,Debit,5.54651E+15,oct-24,791,YES,1,"$23,699",feb-20,2020,No
633,594,Mastercard,Credit,5.71774E+15,sep-22,312,YES,1,"$7,700",ene-20,2020,No
3894,594,Mastercard,Debit,5.69197E+15,ene-19,434,NO,2,"$6,754",jul-09,2010,No
1930,594,Visa,Credit,4.71521E+15,feb-21,636,YES,1,"$3,500",feb-20,2020,No
1931,594,Visa,Debit,4.78594E+15,mar-20,305,YES,1,"$14,793",feb-20,2020,No
4366,1704,Mastercard,Debit,5.23603E+15,nov-24,681,YES,2,"$44,885",ago-11,2020,No
4729,1500,Mastercard,Credit,5.66278E+15,dic-20,195,YES,2,"$14,000",sep-09,2011,No
5034,1500,Visa,Debit,4.38844E+15,feb-18,457,YES,2,"$18,494",oct-05,2007,No
5180,1500,Visa,Credit,4.9697E+15,mar-24,329,YES,2,"$14,700",oct-09,2011,No
3166,1500,Mastercard,Debit (Prepaid),5.75174E+15,may-20,682,YES,1,$69,may-15,2015,No
634,923,Mastercard,Debit,5.5451E+15,feb-20,128,YES,1,"$22,234",ene-20,2020,No
878,923,Visa,Credit,4.8067E+15,feb-23,394,YES,1,"$3,600",ene-20,2020,No
289,1788,Visa,Debit,4.76207E+15,mar-23,474,YES,2,"$26,255",ene-11,2011,No
2538,1788,Mastercard,Debit,5.12985E+15,mar-20,581,YES,2,"$5,500",abr-07,2013,No
5751,1788,Visa,Debit,4.75784E+15,dic-97,672,YES,1,"$12,323",dic-96,2011,No
2700,1788,Mastercard,Credit,5.27751E+15,ene-24,175,YES,2,"$7,100",abr-12,2012,No
4277,129,Visa,Debit (Prepaid),4.911E+15,sep-10,581,YES,2,$37,ago-08,2009,No
2190,1756,Mastercard,Credit,5.25326E+15,ene-24,847,YES,1,"$19,100",mar-08,2009,No
4259,1756,Mastercard,Credit,5.15106E+15,ene-21,303,YES,2,"$11,600",ago-08,2012,No
6060,197,Visa,Debit,4.33914E+15,jun-14,503,YES,2,"$8,144",dic-11,2012,No
1932,197,Visa,Debit (Prepaid),4.89776E+15,jun-24,599,YES,2,$53,feb-20,2020,No
1933,197,Visa,Credit,4.02122E+15,feb-20,943,YES,2,"$8,000",feb-20,2020,No
2357,197,Mastercard,Debit,5.34102E+15,dic-24,542,YES,1,"$11,919",mar-16,2016,No
1302,197,Mastercard,Debit,5.23786E+15,ene-22,536,YES,1,"$17,889",feb-12,2012,No
5853,219,Discover,Credit,6.78466E+15,oct-22,850,YES,2,"$6,300",dic-06,2006,No
4994,219,Visa,Credit,4.9684E+15,jun-21,571,YES,2,"$7,900",oct-03,2006,No
4609,219,Mastercard,Debit,5.00676E+15,jun-20,152,YES,2,"$7,995",sep-06,2006,No
2431,1820,Mastercard,Credit,5.02319E+15,ene-22,785,YES,1,"$7,900",abr-02,2013,No
2339,1820,Amex,Credit,3.44075E+14,oct-22,808,YES,1,"$5,900",mar-15,2015,No
3937,1820,Mastercard,Debit,5.24343E+15,ene-20,279,YES,1,"$18,200",jul-10,2010,No
5201,1820,Mastercard,Debit,5.41495E+15,ene-22,674,YES,1,"$16,502",oct-10,2010,No
3535,1820,Visa,Debit,4.11116E+15,abr-23,851,YES,1,"$16,726",jun-11,2011,No
879,405,Visa,Debit,4.01187E+15,sep-24,337,YES,2,"$4,140",ene-20,2020,No
4171,726,Amex,Credit,3.64269E+14,oct-14,60,YES,1,"$9,000",ago-06,2016,No
3391,726,Mastercard,Debit,5.62095E+15,dic-22,723,YES,1,"$12,868",jun-08,2011,No
3431,726,Mastercard,Debit,5.93242E+15,feb-20,180,YES,1,"$27,773",jun-09,2012,No
5535,20,Mastercard,Credit,5.86675E+15,ene-14,754,YES,1,"$16,400",nov-08,2008,No
376,20,Visa,Credit,4.81218E+15,feb-22,213,YES,1,"$13,000",ene-18,2018,No
1291,20,Visa,Debit,4.32646E+15,sep-22,83,YES,1,"$16,465",feb-11,2011,No
5011,20,Mastercard,Credit,5.88135E+15,mar-21,834,YES,2,"$9,000",oct-04,2011,No
3895,20,Mastercard,Debit,5.64877E+15,oct-24,862,YES,2,"$14,961",jul-09,2015,No
4995,20,Visa,Debit,4.21352E+15,ago-23,66,YES,1,"$19,791",oct-03,2014,No
3857,20,Mastercard,Debit,5.37542E+15,jul-16,213,YES,1,"$15,771",jul-08,2016,No
1228,20,Mastercard,Debit,5.70636E+15,abr-24,34,YES,1,"$7,702",feb-10,2010,No
2063,216,Mastercard,Debit,5.09998E+15,feb-24,142,YES,1,"$18,729",mar-04,2011,No
4367,216,Mastercard,Debit (Prepaid),5.0942E+15,oct-23,696,NO,1,$80,ago-11,2011,No
3404,216,Visa,Debit (Prepaid),4.68537E+15,mar-24,450,YES,1,$86,jun-08,2010,No
4260,293,Mastercard,Debit,5.41725E+15,jun-20,471,NO,2,"$20,138",ago-08,2011,No
1675,293,Mastercard,Debit,5.97262E+15,feb-20,125,NO,1,"$21,335",feb-20,2020,No
1676,293,Mastercard,Credit,5.62226E+15,mar-22,353,YES,1,"$9,300",feb-20,2020,No
1677,293,Mastercard,Credit,5.11383E+15,feb-20,861,YES,1,"$12,600",feb-20,2020,No
635,293,Mastercard,Debit,5.25356E+15,jun-23,467,YES,1,"$12,899",ene-20,2020,No
1678,1868,Mastercard,Credit,5.89232E+15,feb-20,635,YES,2,"$13,500",feb-20,2020,No
880,1868,Visa,Debit,4.33857E+15,sep-24,800,YES,1,"$17,432",ene-20,2020,No
4744,1996,Visa,Credit,4.33941E+15,dic-12,77,NO,2,"$9,700",sep-09,2017,No
4212,1996,Mastercard,Debit,5.63563E+15,dic-24,168,YES,2,"$13,016",ago-07,2015,No
2008,1996,Visa,Debit,4.3785E+15,sep-04,181,YES,2,"$24,459",mar-97,2009,No
3237,1171,Mastercard,Debit (Prepaid),5.45443E+15,jun-23,8,YES,2,$87,jun-02,2007,No
4213,1171,Mastercard,Credit,5.49693E+15,jul-23,165,YES,2,"$13,500",ago-07,2007,No
5354,1171,Visa,Debit (Prepaid),4.95862E+15,feb-23,218,YES,2,$89,nov-97,2003,No
4530,1171,Discover,Credit,6.2829E+15,nov-21,66,YES,2,"$8,300",sep-03,2011,No
5614,1171,Mastercard,Debit,5.72646E+15,ene-21,26,YES,1,"$24,481",nov-10,2010,No
5536,1154,Mastercard,Debit,5.11884E+15,ene-17,143,NO,1,"$2,808",nov-08,2013,No
3536,1154,Visa,Debit,4.76256E+15,nov-14,466,YES,2,"$24,835",jun-11,2011,No
4996,1154,Visa,Debit,4.62355E+15,dic-04,186,YES,1,"$12,078",oct-03,2018,No
2064,1154,Mastercard,Debit,5.89634E+15,may-22,578,YES,1,"$6,257",mar-04,2014,No
3245,819,Visa,Credit,4.06793E+15,feb-23,693,YES,1,"$8,400",jun-02,2010,No
4424,819,Discover,Credit,6.66495E+15,ago-20,79,YES,2,"$9,900",ago-14,2014,No
1322,819,Mastercard,Debit,5.19609E+15,dic-22,937,YES,1,"$11,818",feb-13,2013,No
5303,1554,Discover,Credit,6.42755E+15,may-22,298,YES,2,"$11,300",oct-15,2015,No
3813,1079,Mastercard,Debit,5.74405E+15,nov-24,907,YES,1,"$8,833",jul-07,2016,No
5826,1079,Amex,Credit,3.62822E+14,oct-22,44,YES,1,"$13,400",dic-05,2010,No
2842,1079,Mastercard,Debit,5.50483E+15,feb-24,847,YES,1,"$30,753",may-03,2008,No
1679,681,Mastercard,Debit,5.38509E+15,abr-21,909,YES,2,$735,feb-20,2020,No
2147,240,Mastercard,Debit,5.55592E+15,feb-20,725,YES,1,"$17,667",mar-07,2011,No
1680,240,Mastercard,Debit,5.39881E+15,feb-20,379,YES,1,"$14,665",feb-20,2020,No
4348,240,Visa,Debit,4.26653E+15,may-15,229,YES,2,"$14,392",ago-10,2011,No
1323,751,Mastercard,Credit,5.04442E+15,jul-21,693,YES,2,"$14,900",feb-13,2013,No
5711,751,Mastercard,Debit,5.36869E+15,oct-16,854,YES,1,"$19,488",nov-15,2015,No
4745,751,Visa,Debit (Prepaid),4.32954E+15,oct-09,540,YES,1,$84,sep-09,2009,No
5552,751,Visa,Credit,4.28802E+15,ene-16,627,YES,1,"$20,100",nov-08,2015,No
6046,773,Mastercard,Debit (Prepaid),5.76772E+15,mar-20,38,YES,1,$101,dic-11,2011,No
2570,773,Mastercard,Debit,5.36435E+15,jul-19,197,YES,1,"$11,372",abr-08,2009,No
4011,773,Mastercard,Debit,5.85005E+15,abr-17,450,YES,1,"$21,448",jul-13,2013,No
4629,1294,Visa,Debit,4.34157E+15,mar-20,774,YES,2,"$19,691",sep-06,2011,No
2591,1294,Visa,Debit,4.30697E+15,may-24,139,YES,2,"$14,477",abr-08,2008,No
2916,1567,Visa,Debit,4.51686E+15,jun-13,641,YES,2,"$17,559",may-06,2006,No
3956,1567,Visa,Debit,4.86668E+15,oct-23,818,YES,1,"$24,302",jul-10,2010,No
5513,132,Visa,Debit,4.14367E+15,nov-23,958,YES,2,"$8,105",nov-07,2009,No
230,132,Mastercard,Debit (Prepaid),5.93563E+15,oct-20,160,YES,2,$59,ene-10,2011,No
2707,132,Visa,Credit,4.83218E+15,ene-21,231,YES,2,$0,abr-12,2012,No
2679,132,Mastercard,Debit,5.9591E+15,ene-22,625,YES,2,"$15,022",abr-11,2011,No
2884,512,Mastercard,Debit,5.79652E+15,dic-21,918,YES,2,"$27,677",may-05,2006,No
1934,501,Visa,Debit,4.03383E+15,feb-20,326,YES,1,"$11,779",feb-20,2020,No
636,501,Mastercard,Credit,5.11933E+15,ene-22,925,YES,1,"$9,400",ene-20,2020,No
4261,178,Mastercard,Debit,5.04141E+15,ene-23,155,YES,2,"$17,206",ago-08,2010,No
4214,178,Mastercard,Debit,5.90728E+15,jun-24,856,YES,1,"$18,235",ago-07,2007,No
1681,178,Mastercard,Debit,5.27152E+15,dic-20,148,YES,1,"$25,376",feb-20,2020,No
2539,1077,Mastercard,Debit,5.32449E+15,nov-14,819,YES,2,"$17,034",abr-07,2007,No
4104,1077,Visa,Debit (Prepaid),4.84953E+15,may-20,704,YES,2,$33,ago-01,2009,No
